epoch,R2,RMSPE,RRSE,loss,mean_absolute_percentage_error,val_R2,val_RMSPE,val_RRSE,val_loss,val_mean_absolute_percentage_error
0,0.56523116017565311,380.88324848693094,0.81940973864661326,0.67701466819386424,560.84859965760029,0.66793057388729515,477.26594848632811,0.73689706325531001,0.55360705057779946,674.94352213541663
1,0.7622214398266357,489.48300549542461,0.62773279039948071,0.39321163171603357,596.07805673104747,0.81716258923212692,318.92152811686196,0.60937761068344121,0.37858540150854325,567.11615668402783
2,0.84556736151377365,410.28921120726034,0.50939665915053567,0.25907902857403697,499.49163125120566,0.87228923638661704,351.6634541829427,0.51902680397033696,0.27467956476741368,530.42983127170135
3,0.89321685617352709,318.0656313484098,0.42645653920409121,0.18118487140278758,430.61361596378282,0.90605304241180418,285.2745547824436,0.45880605048603484,0.21475206580426959,444.88063218858508
4,0.92000463097183793,309.23574915756416,0.36912023557557,0.13586137309486485,390.65664458098234,0.91234633127848308,116.34833501180013,0.41191156837675308,0.17312138809098138,320.8636237250434
5,0.9370411788975751,223.8201732870973,0.33006487003079166,0.10871772125915245,325.53208580488041,0.9260133888986376,294.69459618462457,0.38436782558759053,0.15096660256385802,395.28143717447915
6,0.94780766404705286,280.64293361710912,0.30229284410123469,0.091077895186565547,339.55248006184894,0.94475797944598727,196.89137030707465,0.35748169951968722,0.13055882122781542,345.82669881184898
7,0.95573657986558513,190.40028332368829,0.28093138808085594,0.078591994830855619,288.54081368152004,0.94518907997343271,193.37457716200086,0.34255193074544271,0.11998936997519599,326.71153835720486
8,0.96077999538845482,250.70519865530508,0.26491600952030697,0.06997697590677826,300.10631404923805,0.95319676134321429,194.0686743842231,0.32945855326122708,0.11095493766996596,309.57823079427084
9,0.96465448096946438,169.64616254641686,0.25059773590829637,0.062561580023647825,251.60485553505981,0.95050953626632695,354.59428371853301,0.31643216411272684,0.10248951994710498,393.27577039930554
10,0.96792883460904344,257.83248102635514,0.23940720462504728,0.057104604829240728,288.40247150939189,0.95091804663340251,164.12821078830297,0.30703027314609954,0.096534381144576603,288.06575995551214
11,0.97047233478522599,207.42508040063174,0.23040051997443775,0.052822843985057169,249.42270040629822,0.94387773407830133,225.44642300075955,0.30213590463002521,0.093578657673464877,304.36338636610242
12,0.97225943288685368,211.86554920526197,0.22164244802645694,0.04901811071200135,251.55439347632137,0.9503049042489794,113.58909640842013,0.29365964796808031,0.088445042736000484,257.46728074815536
13,0.97390441467732558,195.86300437362107,0.21547319546893792,0.046253790264880218,239.33599834677614,0.96980096499125168,126.35477566189236,0.29300924539566042,0.088046757049030727,255.49371880425346
14,0.97580299392158598,178.10842524869943,0.2102142408306216,0.044074791541070114,229.35049950870467,0.95929150448905098,212.94154137505424,0.28687558306588068,0.084387347433302132,296.03393215603296
15,0.97728190054128194,157.83154044445649,0.20443915459844803,0.041625387037609832,217.28603704005113,0.95662844975789385,114.20991634792752,0.28144970933596292,0.081308095157146459,245.25076497395833
16,0.97818677793314424,196.68380197124716,0.19803604376904757,0.039104463307209958,231.46656177662038,0.97165477805667455,239.44848870171441,0.27779878642823963,0.079200514654318488,303.77336764865453
17,0.97980519356550999,187.63534143706897,0.19690988152115432,0.038663665343213964,218.51092201515479,0.94971002737681076,172.39862145317926,0.27624077532026503,0.078341369496451485,268.1970255533854
18,0.98070504900849897,162.19709737330308,0.19144250342139491,0.036532936429167974,203.66694275655865,0.95475262933307226,175.7224860297309,0.27454424566692776,0.077415908210807377,262.07657809787327
19,0.97970769891032461,193.27772371268566,0.18578110653677105,0.034426539391279223,217.16131878134644,0.96802117692099676,149.0615234375,0.26949726872973973,0.07459705140855577,245.11937120225696
