epoch,R2,RMSPE,RRSE,loss,mean_absolute_percentage_error,val_R2,val_RMSPE,val_RRSE,val_loss,val_mean_absolute_percentage_error
0,0.44134771603125111,670.53186563562463,0.8924328434614488,0.78878775849754423,565.83014202353399,0.55837676657570734,564.58946668836802,0.84419219758775499,0.76328762107425263,709.94251980251738
1,0.59300636494601211,782.84638484436789,0.75714044541488457,0.5666748566392027,604.13045857747397,0.6520135177506341,326.39120686848958,0.75448983642790057,0.61071343819300339,601.25300157335073
2,0.67322324381934273,575.85704089506169,0.67408339888961222,0.45097986088122849,533.84132306134256,0.74829962253570559,313.56666937934028,0.69113411373562283,0.51275582313537593,550.11459418402774
3,0.72679964760203419,400.55871134157536,0.62063281285909955,0.38238784928380709,461.14142738624855,0.80837277306450739,248.86053127712674,0.65307117038302953,0.45818173223071629,486.25541178385419
4,0.76660426133944659,301.12961774284457,0.57582455167063962,0.33277502876740916,405.33461710611977,0.81082929902606538,722.30553758409292,0.61379968325297041,0.40496033959918554,684.98203870985242
5,0.78803633260138239,347.92346313853324,0.54827025216302749,0.29936619448808977,414.56380781008875,0.83495688173506,530.13011135525176,0.5873100757598877,0.37058802843093874,589.78350287543401
6,0.80742742308863891,768.42763570149737,0.52142213531482362,0.27216615875562034,508.26525374047549,0.85031532976362445,192.41058129204643,0.56141129997041495,0.33919725550545587,419.22767876519094
7,0.82817792480374564,199.33735792371962,0.49373227711077089,0.2490012362415408,339.10169391396607,0.85791434711880155,262.34318983289933,0.54155365493562491,0.31553989383909437,446.93412814670137
8,0.83505953506187158,512.07614746093748,0.48127236425140757,0.23145893230850315,432.01826759620951,0.84790736436843872,364.69728054470488,0.52763285504447088,0.29959807329707677,497.26625366210936
9,0.8492456977750048,187.53347940327208,0.45920559108993153,0.21456100771456588,317.34460939007039,0.87054358985688951,288.52265625000001,0.51473956240548024,0.28531536791059708,445.0375935872396
10,0.85921454738687586,214.49330911518615,0.44891403825194748,0.20371185975310244,321.72472360869983,0.86886693769031098,756.01145935058594,0.50412716733084784,0.27368234395980834,659.53204684787329
11,0.8658570026174004,353.35656504689911,0.43838113943735757,0.1950120399027695,377.74641128351658,0.87128983471128674,607.64381578233508,0.49040452771716647,0.25919800334506565,565.46810167100693
12,0.87140126507959248,396.64802420345353,0.42642662738576348,0.18376466532548269,356.61709560818144,0.88338982661565146,620.24483337402341,0.48023554815186392,0.24835191369056703,562.87252061631943
13,0.87777304752373397,403.29965594256367,0.41655797053266452,0.17485542602745102,347.71838062427662,0.88272055784861247,673.6025451660156,0.4740714364581638,0.24223850104543898,612.02513563368052
14,0.88406645383363891,229.97023786379967,0.4028477512759927,0.16767529322777266,311.79722071518131,0.88591413100560501,169.28791910807291,0.46862111290295921,0.23674176666471694,352.00212334526907
15,0.88660841944776936,311.35548704170884,0.40823270825692165,0.16965858027522945,320.3720682779948,0.89423453410466514,925.39430914984814,0.46374291645156013,0.23168751663631862,709.40367567274302
16,0.89512237310409548,244.28835863654996,0.39833356296574629,0.16321000909363781,335.13572169174381,0.8703399353557163,618.98819580078123,0.45643797516822815,0.22459092802471584,576.42785508897566
17,0.89525115328070559,455.90523971745995,0.38854871296588284,0.15419359472062852,353.87767718279804,0.89232080115212331,576.05634697808159,0.44745546579360962,0.21575694282849631,531.75925428602432
18,0.90010115511623434,133.95225965711805,0.37812545299530032,0.14542488750116325,266.58661092122395,0.88300495942433677,492.49043731689454,0.43781244688563875,0.20670410328441197,481.64076266818574
19,0.90620336517875577,290.0585438952034,0.36856895361417608,0.14059184425406987,303.91375479992524,0.88894785642623897,489.85968983968098,0.42965787649154663,0.19904725948969523,465.72106187608506
20,0.90547953564443706,331.48949838332186,0.36142466303742959,0.13421968928089847,314.71234281563466,0.90186117887496953,192.82942538791232,0.43039320773548551,0.19945571521917979,366.81217108832465
21,0.91032925594000169,205.3106499189212,0.35531530998371263,0.12906445183871704,278.83295397346404,0.89112299283345542,151.19488423665365,0.42658753792444865,0.19607085982958475,337.14298706054689
22,0.91191473728344763,451.80947421980494,0.35250626302059784,0.12717432968410444,342.58941695601851,0.89188085794448857,284.19924384223089,0.4253087898095449,0.1946727928188112,415.51615668402781
23,0.91449997542816919,319.95715520411363,0.35203662860540696,0.12698896740689689,306.97409140504436,0.90669042004479306,849.0418619791667,0.41955770783954194,0.18966290023591784,638.76045600043403
24,0.91919945728631669,364.80833689371747,0.34587732200269344,0.12316828830006682,317.8764747902199,0.88797788619995122,351.95876125759548,0.41735751430193585,0.18774403830369313,447.69087931315102
25,0.91589822901619811,433.27683880181962,0.3412299992861571,0.11863396966163023,333.21544166847514,0.89052766826417706,126.58079155815972,0.40886430806583829,0.18018744852807786,317.40193956163193
26,0.92014311434310159,300.58688377097803,0.33419715651759396,0.11370305556022091,293.09482429410207,0.89583063125610352,440.40599941677516,0.40188459091716344,0.17418440348572201,469.03910386827255
27,0.92143628759148677,375.4758575251073,0.32875939960832951,0.11123408692670457,312.21167790919174,0.90340117613474524,427.05543178982202,0.40102233820491368,0.17329030765427483,434.10459187825523
28,0.92436218806255011,489.99933245623555,0.3278098854753706,0.10894743289660525,338.93293313862364,0.90895232756932576,657.59418131510415,0.40421401262283324,0.1758912722269694,552.62311197916665
29,0.92264351682898438,324.39187169958046,0.32585597899225022,0.10788767367233465,284.70852970076197,0.90815449555714922,374.52079908582897,0.39620276027255585,0.16908064021004571,409.54486016167533
30,0.92704081623642531,607.38617335190008,0.32255860920305607,0.10601012530150238,360.84786045404127,0.90265753799014625,385.76434258355033,0.39856923686133489,0.17108824385537041,448.00123697916666
31,0.92773074515071918,246.84999510682658,0.31988379462265676,0.10399326534918797,274.83311307930654,0.90495620965957646,265.64501953125,0.39422022236718074,0.16725336909294128,386.36400892469618
32,0.92733568350474038,287.41565223505467,0.31353347220538574,0.10081835303593564,279.8840807125892,0.90471714205212062,118.48487718370225,0.38848440183533561,0.16257878012127347,300.00478786892359
33,0.9304972288049298,323.66961418434425,0.30893853372997709,0.097879612629796248,291.30903478551795,0.90282080835766265,118.79325324164496,0.3834318353070153,0.15828617711861928,293.64709743923612
34,0.93067575060291052,464.85533657309452,0.30816400235081898,0.096846172618277285,317.9856861255787,0.90774215194914076,305.18240051269532,0.38431660069359674,0.15898291071256002,378.49739379882811
35,0.93248662978042796,293.04779902328681,0.30555380310541319,0.094973922695642643,286.91484156479072,0.90560578637652922,310.827392578125,0.38692687683635285,0.1612197862731086,410.10887044270834
36,0.93682702529577566,239.80665852111062,0.30333333405447593,0.094813413697260401,265.25702126585406,0.91596759955088303,244.2317345513238,0.38213149309158323,0.15712139142884149,359.4061319986979
37,0.93413336453614415,625.46520097991572,0.30323436878345633,0.093737685937940338,361.77351612985871,0.91131805711322356,309.60054728190102,0.38477802342838713,0.15918886495961082,392.70336778428822
38,0.93533028894000581,374.31271388677902,0.30069479000421218,0.093053469981676268,300.01592399691356,0.92354789707395768,158.18955891927084,0.38575141893492804,0.16011677119466994,343.83321601019964
39,0.93609412599492958,184.72370542361412,0.30345775646927914,0.092835880098519508,250.15544275354455,0.90945510599348278,816.18779703776045,0.38141101731194388,0.156528044740359,616.98413967556428
40,0.93660544613261276,307.99700205296648,0.29763523215129051,0.090890703948191653,285.39842024438173,0.92417727576361763,640.85421956380208,0.3798637992805905,0.15513514180978139,552.13483547634553
41,0.93938832297737218,313.97274627685545,0.29362522510834682,0.087947275020458085,279.7106267104914,0.92601168817944002,284.45278659396701,0.37733007868131002,0.15315433906184303,392.28968098958336
42,0.93925547953005195,370.95604700159146,0.29586447057900606,0.088308109545413363,295.36368920597027,0.91669721868303089,530.63216044108071,0.37534081339836123,0.15148372517691719,470.9022277832031
43,0.94181680958948022,640.66346615920827,0.28931798110773532,0.086701505235683776,357.68099485797649,0.91070152256223891,171.66551038953992,0.37344109482235377,0.15005793869495393,323.0088894314236
44,0.94460177333266648,183.24162123880268,0.28061220859303887,0.082935201211108103,242.92771949297116,0.9120046416918437,129.64882710774739,0.37898622420099048,0.15445409019788106,325.17576700846354
45,0.94322936593750373,423.66746305300865,0.27598682722927609,0.079587714631616333,291.72594747661071,0.91561469104554916,327.33295593261721,0.36254675255881413,0.14148425393634373,387.76129964192711
46,0.94377525294268572,333.75793301617659,0.27485931890982168,0.077587733592516112,268.7766376259886,0.91971955431832209,441.12376505533854,0.36512245138486227,0.14330047037866381,444.31606987847221
47,0.94302753916493165,235.73533201806339,0.27591137312076708,0.077950940345540454,263.67913264521849,0.9201753086513943,128.7557854546441,0.36537880897521974,0.14371266033914354,304.91680569118921
48,0.94712524634820439,275.88677214634271,0.27421799346252723,0.077474280934274928,260.28056727279852,0.91549731228086684,194.81617262098524,0.36621194680531821,0.14407480756441751,333.24863416883682
49,0.94627918034424019,176.75986151989596,0.2678374653981056,0.075094912155174914,236.28179562415605,0.92489484018749657,421.17156372070315,0.36067366467581857,0.13991771472824943,415.02798326280384
