epoch,R2,RMSPE,RRSE,loss,mean_absolute_percentage_error,val_R2,val_RMSPE,val_RRSE,val_loss,val_mean_absolute_percentage_error
0,0.63386578162511187,479.01502686488777,0.76529286172654898,0.59127462234026118,609.45586397147474,0.66168573962317567,670.3887402004666,0.71020277076297333,0.50060641235775416,598.69244791666665
1,0.77865469794214504,754.45370112289618,0.5940369464732983,0.35194711817635432,594.82060087227524,0.77792301177978518,822.78255479600693,0.61084583600362141,0.3704642785920037,695.36423950195308
2,0.84948154996942593,722.47614494606296,0.49122017106892152,0.24043970829174843,536.82504197108892,0.85533601442972818,387.71074354383683,0.54198906951480441,0.29168940252727932,489.42021823459203
3,0.89249362827819068,421.37847037609714,0.41391411879916251,0.17066721261283499,413.08495385440779,0.87762433952755403,233.57280782063802,0.48458339108361137,0.23356105751461453,410.99881659613715
4,0.91997478964888024,335.31219933592246,0.35961717293586259,0.12892097050760998,352.37310806086032,0.8945310102568732,273.72961561414928,0.44443195329772101,0.19625120924578773,405.26454332139758
5,0.93502724450311547,323.6630228301625,0.32328944375485552,0.10397950668393829,332.28582111876688,0.92223574585384793,96.551533169216583,0.3999476922882928,0.1591315183374617,284.08097568088107
6,0.94700412441183024,263.82942320270303,0.29299961784739553,0.085493807586622825,284.09690954891249,0.93703629705641001,257.31524827745227,0.36730994847085741,0.13440102305677201,349.64075181749132
7,0.95441779943160066,299.03457682574236,0.27400502805356625,0.074751731550987854,281.72308496545861,0.93493856456544666,198.04818895128039,0.34449410703447131,0.11843640142016941,298.83027479383679
8,0.96014700171388223,163.17643531516745,0.25765063453603676,0.065989514624263029,230.9574646372854,0.94891829755571155,114.19432712131076,0.32824835975964867,0.10748453007804024,258.7365495469835
9,0.96408738000893301,283.1103206304856,0.24665063156021966,0.060677913695941735,276.22042763792439,0.94760659270816383,203.78743506537543,0.31642864611413746,0.10003402663601769,279.60469055175781
10,0.96682523018048139,303.13722176728425,0.23884260974548482,0.056792611086074217,264.8094499187705,0.95470982392628989,212.72896516588,0.30493233667479619,0.093016610046227771,287.65713263617624
11,0.97020545550334603,157.51410055278259,0.22501273585690393,0.050351320906185812,220.4316104841821,0.95703337192535398,304.54050276014539,0.28747798138194613,0.082736365331543812,295.79072401258679
12,0.97297541638951246,171.86497359099212,0.21393262295075405,0.045579165523802791,216.94865379804446,0.95960787799623282,143.25022811889647,0.28423642781045699,0.080853632754749716,239.14877454969618
13,0.97526201686741398,244.14846229082272,0.20576568411456214,0.042114151637127367,218.96523510968242,0.95615342060724895,159.36000332302518,0.27441723744074503,0.075464362733893925,242.71173706054688
14,0.97689304337089444,209.70516005151066,0.19980650628790445,0.039708195985467348,207.20908463089555,0.96018979416953187,231.95311584472657,0.27308328946431476,0.074705734848976135,268.59566073947485
15,0.97801383527708641,304.63017450968425,0.19477993937922114,0.037733784823873899,237.47459392783082,0.95025782320234509,264.07081502278646,0.27000194787979126,0.073101585441165504,266.18979627821182
16,0.97881102223455174,278.86173779993879,0.19046236390684856,0.036106977510599443,221.87456644317251,0.9616706371307373,85.58203497992622,0.26450195709864299,0.070129853155877858,199.06286587185329
17,0.97994234473616992,151.47533540372496,0.18497487917358493,0.034057275978503401,182.68346751648701,0.96246222125159364,125.2057021247016,0.2605762355857425,0.068058025836944577,218.06106567382812
18,0.98184954708005179,174.8743637273341,0.18172137516516226,0.032882443052015188,179.8825382185571,0.95502385298411052,110.93472760518392,0.25623332526948717,0.06583394606908162,208.22271152072483
19,0.98075532353954553,317.34806563765915,0.18065396337597459,0.032466492204018579,247.94873084551023,0.9625670035680135,347.00210308498805,0.25509336656994291,0.06526353160540263,298.8096727159288
20,0.98171670966678193,358.9746533782394,0.17425065621917629,0.030212551088612757,228.05900293044101,0.96585409641265874,482.19581493801542,0.248461823993259,0.062026070886188084,346.02421332465281
21,0.98292710928269378,112.98805022063078,0.17218628820077872,0.029540741121695364,161.18922081464603,0.95939040448930524,88.999845504760742,0.24903019467989604,0.062310022446844311,195.53857150607638
22,0.98323482113119998,181.46958932758849,0.17093583367489001,0.029065356219624295,185.53318703733845,0.95785572396384344,64.256052822536887,0.24940602646933663,0.062494694193204241,183.20994533962673
