epoch,R2,RMSPE,RRSE,loss,mean_absolute_percentage_error,val_R2,val_RMSPE,val_RRSE,val_loss,val_mean_absolute_percentage_error
0,0.77132741683795125,370.64074857735341,0.58536577857570882,0.36671539854120327,452.30790804639275,0.80307905673980717,171.46309983995226,0.4556858585940467,0.21561664243539175,328.48106825086808
1,0.90546820325615962,163.86327861267844,0.37506804532474941,0.14262374571444075,272.45039484471448,0.87047026289833918,93.999523162841797,0.3578135285112593,0.13296601639853584,244.9375247531467
2,0.93638187175915566,147.54161237551841,0.29585918497156216,0.087921254612781385,220.90829889744887,0.91853931744893391,93.949316745334201,0.30074915289878845,0.093995246456729048,222.32091878255207
3,0.95471125532079626,114.40178796744641,0.2520270566881439,0.063981995391257013,186.9005428361304,0.9353623800807529,92.428355916341147,0.26505584915479025,0.073028780685530773,208.53465440538196
4,0.9649115689006853,90.128743451907312,0.22213260483594588,0.050145927421104762,158.44163501880786,0.94684947596655955,65.528422037760421,0.24494959877596961,0.062385196652677326,174.70240749782985
5,0.97024667027555866,120.30287937823637,0.20361148023311001,0.042458818282610104,162.97888454861112,0.95995455582936606,66.283682674831809,0.22174627648459541,0.051084070569939084,175.74838595920139
6,0.97471748619903753,83.467565917968756,0.18936720567720908,0.036293476084132255,137.93112521701389,0.97228759394751652,44.8856686062283,0.20389475888676115,0.043245698842737407,148.28430107964411
7,0.97783692118562293,79.190294484738956,0.17974410424997778,0.032559342801938819,135.79728438765915,0.98563555081685383,118.23748202853733,0.19432362351152632,0.039300394968854055,172.1920423719618
8,0.98023600372267361,112.81468204451195,0.17219196543281462,0.030101639805016695,142.05725282268759,0.98266419437196517,56.325726996527777,0.18399171829223632,0.035246030075682534,147.9327128092448
9,0.98115149751121611,91.470634356840151,0.16197450871084942,0.026579994009232815,129.86265801323785,0.99185868104298913,60.731740654839413,0.17368377678924138,0.031397271984153326,135.31928066677517
10,0.98388449601185179,63.600362344435702,0.15319599075081908,0.024213790180690496,113.26901748092087,0.98306292030546405,65.071638615926105,0.16798661649227142,0.029429193917247985,138.27728203667536
11,0.98434996899263361,70.83511290373626,0.15051240295539667,0.02297982204199573,115.31288214789497,0.98461969296137497,91.772770733303489,0.16213232113255394,0.027341997375090916,146.32871229383682
12,0.98569347107851946,66.531157119185835,0.14498116524867069,0.021360473509555982,111.1297285857024,0.99124103122287321,56.402959611680771,0.15202316873603397,0.024089757477243741,123.72391950819227
13,0.98647119012879736,62.911392042371965,0.13900010365026969,0.019955931061211928,105.99120166919849,1.0051184972127278,65.771603796217178,0.15249485141701169,0.024216502615147167,119.35602416992188
14,0.98737755263293236,76.622401084428958,0.13631214017485394,0.019071152737295188,111.32308585084515,0.99692692756652834,60.434040323893228,0.14355671438905929,0.021492619067430496,117.13496517605252
15,0.98807416389017932,95.374612240732446,0.13133371233204263,0.017600839253928927,118.75959811740451,0.99672927988900084,54.839270612928601,0.13703347775671218,0.019577996970878708,108.91801944308811
16,0.98864061346760501,68.202405402101121,0.12675583820652078,0.016497876380144813,100.41549520610292,0.98826420572068951,63.755123096042212,0.13549048635694716,0.019188788202073839,110.74809417724609
17,0.98881928891311455,71.275826415309197,0.12688484074156961,0.016471928332782822,102.87930960949556,1.0177998622258504,64.164926740858292,0.13660397695170509,0.019472875777218075,111.71810624864366
18,0.98923538452313275,63.456949849776279,0.12637802075456689,0.016181190921292627,103.60126598970389,0.9974329299396939,60.619610934787325,0.13387686543994479,0.018698598651422395,115.28723381890191
19,0.98979077265586379,46.735430804594067,0.12328131062748991,0.015654942273725696,91.815179198465231,0.99386790063646102,72.379619937472867,0.12860619856251609,0.017238346280323134,110.69209018283421
20,0.98995023288844541,51.626736016921058,0.12067703258844069,0.014970979724585274,92.285318445276332,0.98888817363315162,40.192677794562442,0.12829672992229463,0.017185933060116239,99.655664062499994
21,0.99075229329827386,91.167366291564193,0.11750065167377025,0.014366237780102242,108.82722152898342,0.99755785200330949,59.719076029459636,0.1238806418246693,0.015997020196583535,106.06522589789496
22,0.9906993436224667,56.84351429880401,0.1142788267797894,0.013460133795017077,92.31479130497685,0.99701717562145653,41.490926954481338,0.12144655701186922,0.015392116043302748,94.995124477810336
23,0.99113370577494309,74.508457146161874,0.11331326431698269,0.013227953366291376,97.457192465699748,1.0089081764221191,63.884281116061743,0.11892267581489351,0.014746993966400623,100.924388800727
24,0.9917215431178058,57.835923724704315,0.11002926576284715,0.012349270923454085,86.726925357771506,0.99600683848063154,67.153538894653323,0.11670605060127047,0.014210381441646151,102.67247534857856
25,0.99199613259162434,63.338805799131038,0.10905603486814616,0.012271154207395919,90.266407342604651,0.99374137984381783,40.422123803032768,0.11909170862701204,0.014794876592026817,91.835244581434466
26,0.99152610684618536,59.199029013551311,0.10797712859916098,0.012030960925291349,90.039355412235963,1.0133023420969645,38.83996526930067,0.11636446217695871,0.01414430636084742,86.599057515462235
27,0.99266105787253678,62.85969286789129,0.10832222589740047,0.012188832052511934,91.260230773172268,0.99168345928192136,23.165805053710937,0.11942442208528518,0.014849269886811574,81.168137274848092
28,0.99238199010307404,52.366021022090209,0.10720619625515408,0.011898051239090201,85.618096057279615,0.99203594525655114,32.528167215983075,0.11849952373239729,0.014626570666829744,85.168208482530389
29,0.992294971148173,68.653814117996788,0.10776059473002399,0.0118708924608834,94.210881287374619,1.0245655006832546,25.490911335415312,0.12005762226051754,0.015005503429306878,79.641884697808166
30,0.99296514134348179,64.165294600121769,0.10649783745592023,0.0117037446571537,90.127186490282597,1.005477295981513,22.019345410664876,0.11125777264436086,0.012921276812752088,75.692397223578553
31,0.9925361558243081,81.443680299358604,0.10126933131688907,0.010492846530712681,91.85478711540317,1.0092967351277669,34.477558814154733,0.10751714259386062,0.012063300837245253,79.254385545518659
32,0.99342238461529764,50.052561901233815,0.096838151451982102,0.0098092604658485925,75.864545337064769,0.99490333265728426,29.069751506381564,0.10648502558469772,0.011847976346810658,74.59881676567926
33,0.99314311831085766,50.111762666113584,0.099354395288744096,0.010204028278405284,78.904130450590159,1.0240156041251289,53.344705030653209,0.11499130262268914,0.013785777820481194,96.503859795464408
34,0.99358808773535268,71.181030311113517,0.10306250142094529,0.010826824005279276,92.810243243935673,1.0049589157104493,45.915164269341361,0.10526760816574096,0.011558575100368923,85.544439866807721
35,0.99318663249781103,115.94962219426661,0.098199174709526105,0.00997159194983082,106.4015714292173,1.0164958159128825,34.877878570556639,0.10764235622353024,0.012116737560265593,79.929362826877167
36,0.99389639165666366,44.821497538060321,0.097464989291297072,0.0097629344228793071,75.871707633689596,0.99631002081765074,35.06710484822591,0.10491495596037971,0.01147694829851389,75.220189921061191
