-2.022016455313199734e-02,1.680438667535781860e-01
8.264021016291776822e-02,-3.062346577644348145e-02
1.874502776889825084e-01,1.371008306741714478e-01
3.225025637982073534e-01,-9.412015229463577271e-02
5.379569498075648104e-01,2.556953728199005127e-01
6.701321006503081490e-01,-4.285435378551483154e-02
7.818552809746697196e-01,9.831099212169647217e-02
8.328910274278068515e-01,-9.609011560678482056e-02
6.025919817608280660e-01,3.725524246692657471e-01
4.075578540238267156e-01,-2.219655811786651611e-01
2.520362526587437979e-01,-1.017458662390708923e-01
2.901059461405698300e-02,-9.238738566637039185e-02
-3.791964881702473977e-02,3.277733176946640015e-02
-1.707399095326416760e-01,1.009840145707130432e-01
5.456239481207792591e-02,2.962524294853210449e-01
-1.639263548436575013e-01,-3.565216064453125000e-01
-6.105863837144136497e-01,2.978691756725311279e-01
-7.211870440320955478e-01,5.013030767440795898e-01
4.370543564490797506e-02,6.059951186180114746e-01
7.951207642174791257e-01,-3.517163097858428955e-01
8.219607253668100855e-01,-1.664879173040390015e-02
3.059161745682285605e-01,-2.430371940135955811e-02
1.954897264147713865e-01,9.678614139556884766e-02
-2.562484658324834519e-02,1.134765148162841797e-01
-8.421336500315278473e-01,-1.368789672851562500e-01
-9.884799113966145079e-01,1.012913957238197327e-01
-1.936753340538362733e-01,-1.528438031673431396e-01
8.731317756810860753e-02,5.818062275648117065e-02
2.807674691990821869e-01,1.543023884296417236e-01
4.702506331625217473e-01,3.100541234016418457e-01
1.046190018187919540e-01,5.503778159618377686e-02
-1.585647241274845909e+00,-2.423751354217529297e-01
-2.022491278978217899e+00,-1.251526176929473877e-01
-1.980645858855531127e+00,-5.530387759208679199e-01
-1.460239282028316543e+00,-4.067348241806030273e-01
-1.257423415622152207e+00,1.044605612754821777e+00
2.075583309051884373e-02,9.865210652351379395e-01
-3.713884884265788999e-02,2.470372617244720459e-01
4.526289215937446923e-03,1.851576566696166992e-01
7.532440572201011542e-02,-7.572755217552185059e-01
1.074723917603465223e-01,6.806905865669250488e-01
2.255449657662474405e-01,-3.982254564762115479e-01
5.188732564589678686e-01,1.951563358306884766e-01
8.039580384736120244e-01,-1.220272704958915710e-01
5.031701100047994979e-01,2.883753478527069092e-01
5.229460926463894710e-01,6.856172680854797363e-01
2.252001203049785183e-01,4.688192605972290039e-01
1.936401006331033015e-01,-5.164692997932434082e-01
3.254865693693869133e-01,-4.367515444755554199e-01
-3.642925107478879321e-01,-1.495593786239624023e-01
-1.364730875031084034e+00,7.307448983192443848e-02
-7.520948614704549007e-01,1.610024273395538330e-01
-2.417786748700012089e-01,3.017290234565734863e-01
-9.253912567344197981e-01,6.536352634429931641e-02
-1.196909111303037676e+00,6.028638780117034912e-02
-1.016571787251894232e+00,-2.310124039649963379e-02
-1.146115090627611632e+00,3.524204492568969727e-01
-4.753863828370158418e-01,3.439486920833587646e-01
6.964627581174527293e-01,5.565571188926696777e-01
1.309690966181346505e+00,-3.118019998073577881e-01
1.184950190085279242e+00,-3.659186661243438721e-01
9.092326503008265615e-01,9.183184802532196045e-02
3.854862739611589761e-01,-1.846751272678375244e-01
1.175778669284540806e-01,3.152682781219482422e-01
-1.365915704575951795e-01,-2.891208231449127197e-02
-2.924015999825097314e-02,-3.769798576831817627e-02
1.152058494359219504e-01,-3.876745998859405518e-01
2.307973119944847773e-01,1.516083180904388428e-01
4.926903387176473914e-01,1.103028804063796997e-01
6.400631610746422284e-01,5.519979596138000488e-01
6.258088247493638345e-01,3.221097290515899658e-01
4.602556436619482105e-01,-1.858631074428558350e-01
3.618457221585594796e-01,1.517428159713745117e-01
2.715696186354966124e-01,-2.602061927318572998e-01
4.674312536385819700e-02,-3.042854368686676025e-02
-1.958841080831243697e-01,7.955379039049148560e-02
-1.404314826670774452e-01,-9.259283542633056641e-04
-9.940596847193984564e-02,5.226615071296691895e-02
2.289267372756616514e-01,-1.776956617832183838e-01
1.128802801368188891e-01,-6.315231323242187500e-03
-3.717220953277464712e-01,3.299190402030944824e-01
-7.637791093641854712e-01,3.468305170536041260e-01
-2.418533470164064836e-01,1.791785955429077148e-01
4.812422525289922204e-01,1.313348561525344849e-01
4.843605929920876685e-01,9.858159720897674561e-02
2.391799585411913120e-01,-5.726630985736846924e-02
1.361397176044897295e-01,-5.111525207757949829e-02
-1.691190849293648935e-01,1.328811049461364746e-04
-1.083739713184650233e+00,5.861842632293701172e-01
-1.470671708210273820e+00,-9.971641004085540771e-03
-5.036098972075390146e-01,3.895543217658996582e-01
-1.013747262890101197e-01,2.270071208477020264e-01
2.223582875967141381e-01,-2.257909476757049561e-01
1.891951688955880451e-01,3.672524690628051758e-01
-3.559100020380028817e-01,-4.836153239011764526e-02
-1.579864023779723459e+00,2.954870760440826416e-01
-1.903604395562053408e+00,3.939036130905151367e-01
-2.088920168913919628e+00,3.148412108421325684e-01
-1.782958305343184557e+00,-1.511071622371673584e-01
-1.801407654708667927e+00,1.694644391536712646e-01
3.635355101027091806e-01,3.328048586845397949e-01
6.172275158414691765e-01,2.769084647297859192e-02
1.596923406774060361e-01,6.512685120105743408e-02
1.086027790272093979e-01,1.699430793523788452e-01
1.222380505668903133e-01,5.581877231597900391e-01
1.657516904628347776e-01,3.534195199608802795e-02
3.456204163183126954e-01,-2.107768654823303223e-01
5.942296244476457101e-01,3.926068916916847229e-02
4.641524766230823440e-01,-1.008517816662788391e-01
5.149239052344801726e-01,4.524384438991546631e-01
2.807054124198359868e-01,2.345232367515563965e-01
2.833260903127493568e-01,2.028319835662841797e-01
3.369236373577223498e-01,2.735210061073303223e-01
-2.125172851190981482e-01,3.931046128273010254e-01
-1.363136585333323714e+00,4.089329838752746582e-01
-1.533770989541550112e+00,2.169032990932464600e-01
-4.376667100064978722e-01,-1.281357407569885254e-01
-1.008773790755169708e+00,-1.293519884347915649e-02
-1.250983091340188702e+00,7.957740128040313721e-02
-1.285649277664144607e+00,3.904676437377929688e-01
-1.512847460555069468e+00,3.009944409132003784e-02
-1.864683589636630723e+00,2.527746260166168213e-01
8.462962724877258758e-01,-1.201249584555625916e-01
2.340390384628296960e+00,-3.024235367774963379e-01
1.446426354959350347e+00,-5.679190903902053833e-02
1.173123242441687530e+00,1.289697885513305664e-01
5.100289276592984145e-01,6.316415220499038696e-02
4.356746389826548355e-02,-4.325318038463592529e-01
-1.165144025112996445e-01,6.469161063432693481e-02
-7.429352260187753465e-02,-8.288238197565078735e-02
9.447937165820406713e-02,2.941265106201171875e-01
2.099401775908038559e-01,7.505634427070617676e-02
3.984778756082823503e-01,4.944880306720733643e-01
4.801218259518452713e-01,2.184520065784454346e-01
2.155455795972034960e-01,1.480090469121932983e-01
1.084830250211479552e-01,6.042352691292762756e-02
2.086811348326967352e-01,2.887534797191619873e-01
1.764292908162725937e-01,-4.130310118198394775e-01
-1.079413702411464310e-01,3.182409405708312988e-01
-3.705449239042039600e-01,-3.404013216495513916e-01
-3.294441600490563005e-01,2.109116613864898682e-01
-8.815448772169393044e-02,1.372523605823516846e-01
3.806598223598945951e-01,7.748188078403472900e-02
4.685771132643725689e-01,4.473024606704711914e-02
9.811276514926303705e-02,-1.491346210241317749e-02
-6.812952212955795117e-01,1.684090793132781982e-01
-4.143699507813886629e-01,5.906896591186523438e-01
2.820978909666537193e-01,9.283296018838882446e-02
3.589208050023980912e-01,-2.162992358207702637e-01
2.413241101413734768e-01,1.962836086750030518e-01
1.436478528819067346e-01,-2.272827625274658203e-01
-1.884789435362279608e-01,5.705069303512573242e-01
-1.102648889473251348e+00,2.546418309211730957e-01
-2.219595204575807834e+00,-1.549322903156280518e-01
-1.034483296008523734e+00,1.353478431701660156e-01
-4.309519525165494969e-01,-2.619395852088928223e-01
1.154104548291295385e-01,-1.103642061352729797e-01
-7.897978208946723755e-02,5.217814445495605469e-01
-8.332723293071070403e-01,-7.657003402709960938e-01
-1.570496360762026811e+00,9.454281330108642578e-01
-1.742143261565781032e+00,-7.891556620597839355e-01
-2.327737836222712797e+00,3.987807929515838623e-01
-2.308050983128251854e+00,-1.553090214729309082e-01
-2.187665841435186831e+00,1.906963586807250977e-01
4.709760175742427335e-01,9.040792584419250488e-01
1.207390887604255614e+00,-7.905357480049133301e-01
3.818839829275209041e-01,6.629982590675354004e-01
2.819725966793272809e-01,-3.547935187816619873e-01
2.883862548006240756e-01,7.185403704643249512e-01
2.036461935862798889e-01,-2.263030111789703369e-01
8.493652689490667484e-02,3.603327274322509766e-01
2.095036246841773808e-01,1.953181996941566467e-02
4.128894618992339782e-01,3.779237568378448486e-01
4.201999279612382288e-01,-4.897427260875701904e-01
2.610466091869193539e-01,-5.635404586791992188e-01
3.068828716713354887e-01,1.606484949588775635e-01
3.592144936771585750e-01,-6.210258007049560547e-01
3.289147959354380424e-01,3.009287416934967041e-01
-7.870432761450745218e-01,-4.887484014034271240e-01
-2.304955347229424856e+00,-3.553156256675720215e-01
-9.224260745508277015e-01,-9.026452898979187012e-04
-9.120131565446700783e-01,-3.544522225856781006e-01
-1.017989270470173402e+00,-1.484109163284301758e-01
-1.208818731167460969e+00,-5.629413127899169922e-01
-1.395876789623216041e+00,8.094577193260192871e-01
-1.956769772480975611e+00,-4.924783408641815186e-01
8.122276729822232033e-01,4.658058881759643555e-01
2.796401731509759347e+00,2.399899959564208984e-01
1.617188559184016938e+00,-6.141295433044433594e-01
1.382293930630476231e+00,-7.269992679357528687e-02
