1.580794639968059911e+00,2.261110544204711914e+00
9.660046464376785824e-01,2.067703962326049805e+00
7.625134647680216204e-01,2.166671514511108398e+00
5.661308924863114322e-01,2.205974340438842773e+00
6.703524405969172317e-01,2.295137882232666016e+00
8.482169975876621137e-01,2.307716608047485352e+00
1.167763513020011690e+00,2.722431659698486328e+00
1.412602960935818164e+00,1.870253205299377441e+00
1.399163785318628062e+00,2.318345069885253906e+00
1.158298405847104418e+00,2.148977041244506836e+00
1.135633792749108251e+00,1.975610613822937012e+00
1.158036431160026636e+00,2.466622352600097656e+00
9.658594293585770485e-01,1.665321826934814453e+00
1.178675160136814615e+00,2.060762405395507812e+00
9.211281769911177086e-01,1.528681516647338867e+00
1.352756891108305659e+00,2.030378818511962891e+00
1.810970539497829490e+00,1.420609712600708008e+00
1.065260203274836170e+00,2.001202106475830078e+00
7.284462110482240460e-01,1.615911245346069336e+00
7.524922691533360020e-01,2.045058965682983398e+00
9.508869105950948919e-01,2.560451269149780273e+00
1.338332867264839576e+00,1.922841906547546387e+00
1.610878683200581696e+00,2.167363643646240234e+00
1.910539154323344535e+00,2.260696172714233398e+00
2.283405095143929753e+00,1.930032014846801758e+00
2.091692757274310477e+00,1.897293448448181152e+00
8.688797905673973920e-01,1.890498995780944824e+00
8.128204665766188830e-01,2.291976928710937500e+00
9.127879219043278924e-01,1.834049463272094727e+00
1.198680144836176131e+00,2.131800889968872070e+00
1.774394619344292101e+00,2.286993026733398438e+00
3.864783430906412853e+00,1.944541692733764648e+00
4.111825185984555375e+00,2.269027709960937500e+00
3.131796681128101056e+00,2.157224655151367188e+00
1.557907613166351402e+00,2.350827693939208984e+00
9.526198156827641039e-01,2.913052320480346680e+00
6.185688776038662517e-01,1.935961723327636719e+00
6.278685394020335764e-01,1.689524769783020020e+00
1.036250046113452727e+00,1.841529846191406250e+00
1.178046013017846949e+00,1.738767862319946289e+00
1.159818791562748030e+00,1.667926549911499023e+00
1.280808033571592564e+00,1.838914632797241211e+00
1.826466195875173337e+00,1.874293565750122070e+00
2.028919959059687361e+00,1.810893177986145020e+00
1.358502202583547369e+00,1.671650171279907227e+00
1.886852352535901112e+00,2.104741096496582031e+00
1.068394036711142636e+00,2.653623819351196289e+00
2.000681797400787776e+00,1.696850061416625977e+00
3.968571492621849384e+00,2.731509208679199219e+00
6.170134995858884253e+00,2.201701641082763672e+00
4.381267624723403920e+00,2.557835102081298828e+00
2.012566350468348642e+00,2.091205596923828125e+00
1.623494236029654703e+00,2.109009265899658203e+00
2.073659045352224783e+00,2.337171077728271484e+00
1.693221679344046882e+00,2.209834098815917969e+00
1.000687494508183173e+00,2.013095855712890625e+00
9.129345784991576007e-01,2.152442216873168945e+00
