epoch,R2,RMSPE,RRSE,loss,mean_absolute_percentage_error,val_R2,val_RMSPE,val_RRSE,val_loss,val_mean_absolute_percentage_error
0,0.700793954030967,599.96965503457147,0.67685992114337878,0.47418875193890231,600.3298145435474,0.71437208520041573,59.214828745524088,0.5746765706274245,0.33223383029301962,302.5448235405816
1,0.86137462044939583,739.92806916413485,0.48446418091102883,0.23489258811797625,548.55202516155475,0.76772150728437638,67.435878499348959,0.4879642062717014,0.23949385748969185,275.67878757052949
2,0.9047338621115979,507.83015615204232,0.39601454815746823,0.15684915023085511,416.78449978298613,0.80574000808927748,68.749380323621963,0.42400946683353846,0.1808552990357081,251.86838717990452
3,0.93133921063976521,613.60085295688964,0.33531478864175301,0.11258589183842695,493.7059265136719,0.85091365443335643,95.369819132486981,0.37517986761199101,0.14162390563223098,246.12634412977431
4,0.95051551601033157,820.70789045169033,0.28991414190810405,0.084187764738812856,482.73381377797068,0.8649613036049737,51.295881313747827,0.34232832524511547,0.11793550683392419,211.81700473361545
5,0.95895227767803048,396.41383998541187,0.26254794303281809,0.068883139667687596,313.84103740174095,0.90162638955646091,44.522641075981987,0.30689545207553437,0.0948297295305464,186.515869140625
6,0.96611660983827374,438.72916649712454,0.24212545001948321,0.058689715244151931,344.19097248595438,0.9054674506187439,41.204477606879337,0.29095524483256868,0.085266239444414776,181.37215711805555
7,0.97025594623000533,345.34873823001061,0.22606496178073648,0.051102879146734871,299.67427993586034,0.92339424557156036,54.215756395128039,0.27495779858695135,0.076189307702912226,179.91688741048176
8,0.97340285660308079,305.75891505111883,0.21286862786905264,0.045354273243818757,282.11167157962001,0.94693616231282551,50.740695868598088,0.25858567886882355,0.067392061981889934,173.95073750813802
9,0.97616557662869674,279.59958724033686,0.20178743828961879,0.040715005901860599,265.65758064175827,0.95265403721067643,43.531617991129558,0.24978633059395683,0.06294574009047614,163.32632344563802
10,0.97874737507031284,203.70957811143663,0.19225327413023255,0.03697155135465257,193.97454389407312,0.94159213039610123,42.7378537495931,0.24316297438409593,0.059673859013451472,159.50645141601564
