1.000000000000000056e-01  5.000000000000000278e-02  1.225878426790784070e+00  1.920758644958647440e-02  -1.448189690204678137e-01  1.192746074215028651e+00  1.288185033262206902e-01  9.309404046370033381e-01  1.478575348854064941e+00  3.666796907782554626e-02  -2.618584334850311279e-01  1.073934316635131836e+00  1.177183911204338074e-02  1.153206110000610352e+00
1.000000000000000056e-01  1.000000000000000056e-01  1.123681916350843357e+00  4.339280117568228984e-02  -2.169176614718277274e-01  1.360810089755380536e+00  1.993242718741643493e-01  9.898319765504108858e-01  1.422414064407348633e+00  8.649830520153045654e-02  -1.692809909582138062e-01  1.113133549690246582e+00  -2.664876170456409454e-02  1.184820055961608887e+00
1.000000000000000056e-01  1.500000000000000222e-01  9.702845890751409241e-01  -1.161430759529874729e-04  -6.876170835362054035e-02  1.524019348960022890e+00  1.601352225683368158e-01  9.263117469734252207e-01  1.344425201416015625e+00  1.452821642160415649e-01  -6.528237462043762207e-02  1.125353097915649414e+00  -4.137904942035675049e-02  1.143766045570373535e+00
1.000000000000000056e-01  2.000000000000000111e-01  9.443777118268430470e-01  -9.316391481102661437e-03  -4.398456646086464084e-02  1.520913355427633062e+00  7.597604194983516301e-02  9.172861310161349868e-01  1.315129518508911133e+00  2.263136804103851318e-01  -4.668363928794860840e-02  1.114859700202941895e+00  6.926085054874420166e-02  1.180988907814025879e+00
1.000000000000000056e-01  2.500000000000000000e-01  9.739917845342196401e-01  1.255667872603525581e-01  -2.358883649018328754e-01  1.505676873921079517e+00  1.032130538113318037e-03  1.000942942844743833e+00  1.243289232254028320e+00  1.433224827051162720e-01  -1.532654017210006714e-01  1.062892913818359375e+00  -6.147776730358600616e-05  1.128468394279479980e+00
1.000000000000000056e-01  3.000000000000000444e-01  1.063311552526568393e+00  2.553667333558631847e-01  -3.943193566418447538e-01  1.526761752879031153e+00  -4.459863311888656590e-02  1.136813906594860146e+00  1.320289611816406250e+00  5.146064981818199158e-02  -2.352312356233596802e-01  1.153039932250976562e+00  1.748502254486083984e-02  1.152690172195434570e+00
1.000000000000000056e-01  3.500000000000000333e-01  1.174648021043089852e+00  3.974125965886149414e-01  -4.391840471792021749e-01  1.452086240808900808e+00  -8.836778706958801910e-02  1.247895726622125334e+00  1.261208295822143555e+00  3.086530789732933044e-02  -2.549382746219635010e-01  1.104260802268981934e+00  -5.135952308773994446e-02  1.137159466743469238e+00
1.000000000000000056e-01  4.000000000000000222e-01  1.297886568041362043e+00  5.095827079847528029e-01  -4.539752408380263726e-01  1.350925013404938868e+00  -9.663065457022959603e-02  1.375030200166492911e+00  1.126421689987182617e+00  -1.280493568629026413e-02  -2.641834616661071777e-01  1.132460117340087891e+00  5.722940340638160706e-02  1.162746071815490723e+00
1.000000000000000056e-01  4.500000000000000111e-01  1.312654387669290657e+00  4.994815855139319583e-01  -4.408430108482346288e-01  1.314944485902662885e+00  -3.053852870034039907e-02  1.565807096303241552e+00  9.701895713806152344e-01  1.176972612738609314e-01  -2.536719143390655518e-01  1.055917263031005859e+00  6.916192173957824707e-02  1.127532124519348145e+00
1.000000000000000056e-01  5.000000000000000000e-01  1.088421603107142088e+00  3.941408831903243648e-01  -3.611794125026333013e-01  1.308703200362971719e+00  3.499253436360079406e-02  1.987029623424385383e+00  7.727348804473876953e-01  1.127991750836372375e-01  -2.466171234846115112e-01  1.127314567565917969e+00  -2.610228210687637329e-02  1.060523033142089844e+00
