1.000000000000000000e+00  1.231446743011474609e+00
1.000000000000000000e+00  -1.976402476429939270e-02
1.000000000000000000e+00  1.438368950039148331e-02
1.000000000000000000e+00  1.141187548637390137e+00
1.000000000000000000e+00  -2.685968065634369850e-03
1.000000000000000000e+00  1.166786193847656250e+00
