1.552380229025029923e-02  1.417198944091796875e+02
1.552380229025029923e-02  8.014140129089355469e+00
1.552380229025029923e-02  9.230475425720214844e-01
1.552380229025029923e-02  9.783644676208496094e-01
1.552380229025029923e-02  2.327280491590499878e-02
1.552380229025029923e-02  4.116209030151367188e+00
