4.668382307849865498e+01,3.291720867156982422e+00
6.174292663511670831e+00,1.469428062438964844e+00
6.881076544020833019e+00,2.834338188171386719e+00
3.707106827836641916e+00,5.529918670654296875e+00
1.851601118349633701e+00,1.017724990844726562e+00
1.714772134206571375e+00,2.715293407440185547e+00
2.416421301598920657e+00,3.092049360275268555e+00
5.042799289705792276e+00,7.437954425811767578e+00
9.931713254118873735e+00,6.712680339813232422e+00
2.682344559739322065e+01,2.612411975860595703e+00
2.070939924578205549e+01,2.083041667938232422e-01
5.671809919481473727e+00,8.150453567504882812e+00
2.542512531971155898e+00,3.506440162658691406e+00
5.499989511753469174e+01,2.586226463317871094e-01
1.259471822401482477e+01,1.906192779541015625e+00
2.750318276521144689e+00,7.754013061523437500e+00
1.794628910137355149e+00,5.010256290435791016e+00
1.950717651079770576e+00,3.811977624893188477e+00
2.576734356542957016e+00,4.562103748321533203e+00
2.634783861075224110e+00,6.796534061431884766e+00
7.601625714066077677e+00,1.006431484222412109e+01
6.198549439198956890e+01,1.554903507232666016e+00
4.646517453893954297e+01,-1.637363433837890625e-02
2.247788616116611138e+01,7.071650028228759766e+00
1.929338293575736785e+01,1.229486227035522461e+00
9.987050995503482298e+00,6.135600090026855469e+00
1.479733485845715846e+00,2.848622798919677734e+00
1.047592663715968042e+00,4.701946258544921875e+00
1.215374168523940979e+00,5.581736564636230469e+00
1.183090659576674364e+00,5.233926773071289062e+00
1.319826071083903374e+00,4.910326957702636719e+00
1.350267263581906407e+00,3.943258523941040039e+00
1.153962008508981008e+00,5.751252174377441406e+00
1.131684097929384736e+00,4.202880382537841797e+00
1.261559876690971027e+00,6.149644374847412109e+00
1.274391097288096963e+00,6.285361289978027344e+00
1.124588429935360123e+00,5.431624412536621094e+00
1.185967112857490013e+00,5.626262187957763672e+00
1.037786548860893054e+00,2.918857097625732422e+00
1.087548140998578772e+00,4.295750141143798828e+00
1.431108528518088452e+00,2.792327880859375000e+00
1.520779340728203310e+00,6.605206489562988281e+00
1.397043251206180781e+00,3.729309082031250000e+00
1.425673848242468456e+00,4.464842796325683594e+00
1.692154209931556297e+00,4.438621997833251953e+00
2.309630887306808766e+00,4.915840148925781250e+00
3.070785642164354456e+00,6.945636749267578125e+00
3.144699498083888489e+00,2.627890110015869141e+00
3.008458801021826723e+00,4.638710975646972656e+00
3.051002460120427529e+00,-1.233029365539550781e-01
5.275931508024929606e+00,3.002239465713500977e+00
7.258393700096506862e+00,3.177700281143188477e+00
8.717789772847673646e+00,2.768462419509887695e+00
6.930099158306219920e+00,5.366837024688720703e+00
4.013882381635338170e+00,3.399534225463867188e+00
2.700397736116360470e+00,2.095950126647949219e+00
2.002652826599761848e+00,6.284757137298583984e+00
1.291292233591692318e+00,7.932135581970214844e+00
1.709027706789580714e+00,2.371674537658691406e+00
2.595855779381528006e+00,7.347532749176025391e+00
6.125712745762865730e+00,6.136033058166503906e+00
3.848969045742019546e+01,1.278126239776611328e-01
1.464982045660324559e+02,4.795347213745117188e+00
1.246457774163344823e+02,4.980469226837158203e+00
8.021248019302069565e+01,3.881801843643188477e+00
7.447973667849139723e+00,6.886610031127929688e+00
4.742523884433995640e+00,3.392151832580566406e+00
2.199813298888958268e+00,4.612154006958007812e+00
1.701102471506598324e+00,2.183220386505126953e+00
1.721246719677061998e+00,3.725654602050781250e+00
2.746739292540012034e+00,5.471744537353515625e+00
5.137203016301597813e+00,-2.456633090972900391e+00
8.030290031432905096e+00,8.658479690551757812e+00
1.805681767332013266e+01,8.407760620117187500e+00
2.010269804646512526e+01,6.508589744567871094e+00
5.672302932634117667e+00,5.183309078216552734e+00
1.961269085045285410e+00,2.707583665847778320e+00
5.879100940546441478e+01,7.618482589721679688e+00
1.226244239550478277e+01,4.234838008880615234e+00
3.351829818932954730e+00,7.837008953094482422e+00
2.109268027765599740e+00,2.322673797607421875e+00
1.741496143069560354e+00,7.269797801971435547e+00
2.499158437643401953e+00,4.997096061706542969e+00
2.625082529426336908e+00,1.208699226379394531e+00
7.449975548742540532e+00,5.031353473663330078e+00
6.434782530301031045e+01,1.121606445312500000e+01
4.705199659300645010e+01,3.349727153778076172e+00
2.590476853221218079e+01,7.833553791046142578e+00
2.302253105672558675e+01,2.327472209930419922e+00
1.011470813744186081e+01,4.822468280792236328e+00
1.544376621258318316e+00,3.515019893646240234e+00
9.963979088526787598e-01,1.994154453277587891e+00
1.201938542654044983e+00,5.512209415435791016e+00
